experiment_id,channel,no_clear_event,start_time_min,start_temp_c,maximum_time_min,maximum_temp_c,end_time_min,end_temp_c,notes
EJ18B1,TC2,False,136.916667,-16.9,138.883333,-12.4,146.466667,-12.4,
EJ18B1,TC3,True,,,,,,,no clear cooling event
EJ18B1,TC4,False,188.1,-18.2,189.966667,-10.3,196.283333,-11.5,
EJ18B1,TC5,False,111.55,-14.9,117.15,-14.8,126.066667,-15.6,no clear cooling event
EJ18B1,TC6,False,197.6,-18.5,200.333333,-13.2,208.083333,-13.6,
EJ18B1,TC7,False,152.4,-16.7,160.266667,-16.1,166.483333,-16.4,no clear cooling event
EJ18B1,TC8,True,,,,,,,no clear cooling event
EJ18B1,TC9,False,140.75,-17.0,151.5,-15.9,161.616667,-16.6,
EJ18B1,TC10,False,141.033333,-16.8,143.85,-10.0,153.983333,-10.8,
EJ18B1,TC11,False,152.183333,-16.7,154.85,-10.1,164.016667,-11.2,
EJ18B1,TC12,True,,,,,,,no clear cooling event
EJ18B1,TC13,False,139.583333,-17.1,142.3,-10.4,152.116667,-11.8,
EJ18B1,TC14,False,142.05,-16.9,149.95,-15.7,157.316667,-15.9,
EJ18B1,TC15,True,,,,,,,no clear cooling event
EJ18B1,TC16,True,,,,,,,no clear cooling event
EJ19B1,TC1,False,64.766667,-6.9,66.533333,-4.9,90.833333,-7.3,
EJ19B1,TC2,False,66.966667,-7.5,68.466667,-6.0,95.583333,-8.5,
EJ19B1,TC3,False,65.766667,-7.5,66.533333,-6.9,95.483333,-9.7,
EJ19B1,TC4,False,64.816667,-7.0,66.633333,-4.8,92.783333,-7.7,
EJ19B1,TC5,False,66.683333,-7.0,67.866667,-4.9,94.683333,-7.5,
EJ19B1,TC6,False,67.25,-7.3,68.766667,-5.7,97.933333,-8.6,
EJ19B1,TC7,False,66.066667,-7.1,68.016667,-5.6,96.4,-8.0,
EJ19B1,TC8,False,65.616667,-7.2,67.866667,-5.4,94.85,-8.2,
EJ19B1,TC9,False,65.866667,-7.1,67.166667,-5.1,94.85,-8.1,
EJ19B1,TC10,False,66.833333,-6.9,68.916667,-4.6,95.483333,-7.0,
EJ19B1,TC11,False,67.5,-7.2,69.2,-5.0,95.583333,-7.3,
EJ19B1,TC12,False,65.933333,-7.6,67.433333,-6.6,96.566667,-9.5,
EJ19B1,TC13,False,65.4,-7.2,66.966667,-5.1,90.933333,-7.6,
EJ19B1,TC14,False,66.833333,-7.0,69.066667,-4.3,95.633333,-7.0,
EJ19B1,TC15,False,66.4,-7.2,69.066667,-5.6,95.416667,-8.4,
EJ19B1,TC16,False,64.016667,-7.1,65.516667,-6.4,94.183333,-9.4,
EJ20B1,TC1,False,66.433333,-7.0,67.916667,-5.0,92.7,-7.6,
EJ20B1,TC2,False,67.083333,-7.3,69.1,-5.8,96.683333,-8.7,
EJ20B1,TC3,False,67.333333,-7.5,68.816667,-6.7,97.883333,-10.0,
EJ20B1,TC4,False,65.716667,-6.9,67.4,-4.1,93.266667,-6.9,
EJ20B1,TC5,False,66.483333,-6.8,68.233333,-4.7,96.016667,-7.8,
EJ20B1,TC6,False,66.7,-7.0,68.966667,-5.5,98.466667,-8.8,
EJ20B1,TC7,False,67.25,-7.1,69.833333,-5.2,97.016667,-7.9,
EJ20B1,TC8,False,66.35,-7.0,68.233333,-4.6,95.433333,-7.6,
EJ20B1,TC9,False,65.983333,-6.8,68.383333,-5.1,95.666667,-8.1,
EJ20B1,TC10,False,67.383333,-6.8,69.25,-4.5,97.016667,-7.2,
EJ20B1,TC11,False,68.0,-7.1,69.816667,-4.6,96.9,-7.5,
EJ20B1,TC12,False,66.483333,-7.4,68.383333,-5.6,95.866667,-8.7,
EJ20B1,TC13,False,66.3,-6.9,67.533333,-4.7,93.333333,-7.7,
EJ20B1,TC14,False,68.4,-7.0,70.116667,-3.9,96.25,-6.7,
EJ20B1,TC15,False,67.4,-7.2,69.1,-5.1,95.583333,-8.1,
EJ20B1,TC16,False,65.266667,-7.4,66.933333,-6.1,94.0,-9.1,
EJ21B1,TC1,False,79.116667,-10.3,80.066667,-7.2,98.45,-8.2,
EJ21B1,TC2,False,90.116667,-10.9,91.7,-8.4,109.866667,-10.2,
EJ21B1,TC3,False,74.6,-9.4,75.666667,-8.5,98.1,-10.7,
EJ21B1,TC4,False,79.266667,-10.2,80.8,-5.9,98.716667,-7.8,
EJ21B1,TC5,False,92.816667,-10.6,93.816667,-7.2,111.466667,-9.3,
EJ21B1,TC6,False,71.316667,-8.3,72.183333,-6.7,95.666667,-8.9,
EJ21B1,TC7,False,101.583333,-11.3,102.816667,-8.3,119.266667,-10.2,
EJ21B1,TC8,False,103.666667,-11.7,104.983333,-7.8,120.416667,-10.2,
EJ21B1,TC9,False,78.116667,-10.1,79.683333,-7.4,99.8,-8.8,
EJ21B1,TC10,False,104.25,-11.7,105.416667,-7.7,120.583333,-9.7,
EJ21B1,TC11,False,91.816667,-10.7,93.183333,-6.9,110.616667,-8.6,
EJ21B1,TC12,False,85.383333,-11.2,86.916667,-8.2,106.25,-9.7,
EJ21B1,TC13,False,86.366667,-11.0,87.616667,-7.1,105.066667,-9.0,
EJ21B1,TC14,False,78.55,-9.8,79.366667,-5.7,98.516667,-7.2,
EJ21B1,TC15,False,74.55,-9.3,75.533333,-6.6,95.783333,-8.3,
EJ21B1,TC16,False,85.8,-11.3,87.233333,-8.5,106.633333,-10.2,
EJ22B1,TC1,False,139.0,-16.0,139.783333,-10.8,150.933333,-11.7,
EJ22B1,TC2,False,119.5,-15.2,120.383333,-11.4,131.85,-11.7,
EJ22B1,TC3,False,121.85,-15.2,122.55,-11.5,135.9,-12.8,
EJ22B1,TC4,False,117.433333,-15.0,118.483333,-8.2,130.233333,-9.6,
EJ22B1,TC5,False,120.433333,-14.9,122.65,-9.4,133.7,-11.2,
EJ22B1,TC6,False,138.066667,-15.8,139.666667,-11.5,150.633333,-12.2,
EJ22B1,TC7,False,95.3,-12.9,96.866667,-9.0,110.55,-10.0,
EJ22B1,TC8,False,141.866667,-16.0,143.25,-9.8,153.816667,-10.7,
EJ22B1,TC9,False,99.566667,-13.3,101.183333,-9.5,115.4,-11.1,
EJ22B1,TC10,False,93.683333,-12.5,94.9,-8.0,109.05,-9.2,
EJ22B1,TC11,False,141.333333,-15.4,142.416667,-10.3,153.483333,-11.3,
EJ22B1,TC12,False,120.833333,-15.5,122.4,-11.1,134.35,-11.6,
EJ22B1,TC13,False,119.616667,-14.9,120.65,-9.7,132.983333,-11.7,
EJ22B1,TC14,False,112.983333,-14.0,113.75,-8.2,125.333333,-9.3,
EJ22B1,TC15,False,157.216667,-16.3,158.816667,-11.0,168.966667,-11.8,
EJ22B1,TC16,False,120.25,-15.6,122.6,-11.7,134.583333,-12.6,
EJ23B1,TC1,False,238.85,-18.0,240.65,-11.3,245.116667,-11.5,
EJ23B1,TC2,False,165.083333,-17.1,168.433333,-16.4,178.083333,-16.4,no clear cooling event
EJ23B1,TC3,True,,,,,,,no clear cooling event
EJ23B1,TC4,False,124.283333,-16.1,125.9,-9.3,136.083333,-10.9,
EJ23B1,TC5,False,156.133333,-17.2,157.966667,-11.1,168.05,-11.8,
EJ23B1,TC6,False,163.966667,-17.1,166.316667,-11.9,177.283333,-12.6,
EJ23B1,TC7,True,,,,,,,no clear cooling event
EJ23B1,TC8,True,,,,,,,no clear cooling event
EJ23B1,TC9,True,,,,,,,no clear cooling event
EJ23B1,TC10,False,164.483333,-17.2,166.866667,-9.9,176.45,-10.8,
EJ23B1,TC11,False,207.833333,-18.3,209.55,-11.6,218.25,-12.1,
EJ23B1,TC12,False,200.166667,-18.3,201.716667,-13.8,211.133333,-14.2,
EJ23B1,TC13,False,146.45,-17.5,148.5,-11.1,158.25,-12.5,
EJ23B1,TC14,True,,,,,,,no clear cooling event
EJ23B1,TC15,True,,,,,,,no clear cooling event
EJ23B1,TC16,False,219.2,-17.9,221.25,-14.0,231.683333,-14.5,
EJ24B1,TC1,False,63.033333,-5.8,63.733333,-4.3,90.3,-7.5,
EJ24B1,TC2,False,66.516667,-6.8,67.716667,-5.5,95.85,-8.3,
EJ24B1,TC3,False,66.116667,-6.8,67.033333,-5.5,94.7,-8.6,
EJ24B1,TC4,False,65.366667,-6.6,66.233333,-4.1,91.866667,-7.0,
EJ24B1,TC5,False,66.183333,-6.5,67.533333,-4.7,94.116667,-7.6,
EJ24B1,TC6,False,67.433333,-6.6,68.966667,-4.9,98.233333,-7.9,
EJ24B1,TC7,False,67.25,-6.7,68.55,-5.1,96.583333,-7.7,
EJ24B1,TC8,False,65.55,-6.6,66.683333,-4.5,93.35,-7.4,
EJ24B1,TC9,False,65.666667,-6.6,67.033333,-4.9,94.25,-8.3,
EJ24B1,TC10,False,66.266667,-6.0,67.25,-4.2,96.266667,-6.6,
EJ24B1,TC11,False,66.35,-6.5,68.166667,-4.5,95.283333,-7.4,
EJ24B1,TC12,False,66.566667,-7.2,67.366667,-5.6,94.483333,-8.4,
EJ24B1,TC13,False,62.95,-6.2,63.733333,-4.6,89.65,-7.8,
EJ24B1,TC14,False,65.716667,-6.2,67.283333,-4.0,93.133333,-6.4,
EJ24B1,TC15,False,65.166667,-6.6,66.2,-5.0,91.866667,-8.1,
EJ24B1,TC16,False,66.016667,-7.3,67.383333,-6.1,94.0,-9.2,
EJ25B1,TC1,False,65.466667,-6.4,66.6,-4.4,92.183333,-7.7,
EJ25B1,TC2,False,65.65,-6.5,67.216667,-5.2,95.083333,-8.7,
EJ25B1,TC3,False,66.566667,-6.8,67.283333,-5.6,95.9,-9.3,
EJ25B1,TC4,False,64.85,-6.2,65.766667,-3.9,92.45,-7.3,
EJ25B1,TC5,False,66.15,-6.4,67.85,-4.4,95.016667,-8.0,
EJ25B1,TC6,False,67.466667,-6.6,68.533333,-5.1,97.9,-8.9,
EJ25B1,TC7,False,66.516667,-6.5,68.583333,-4.7,96.5,-8.1,
EJ25B1,TC8,False,67.5,-6.5,68.983333,-4.2,95.9,-7.9,
EJ25B1,TC9,False,65.566667,-6.4,67.216667,-4.8,95.283333,-8.5,
EJ25B1,TC10,False,66.683333,-6.3,68.366667,-4.1,96.233333,-7.4,
EJ25B1,TC11,False,66.466667,-6.4,68.95,-4.2,95.933333,-7.5,
EJ25B1,TC12,False,65.366667,-6.5,67.016667,-5.0,95.8,-8.8,
EJ25B1,TC13,False,65.133333,-6.4,65.916667,-4.7,92.333333,-8.2,
EJ25B1,TC14,False,67.2,-6.5,68.2,-4.0,95.4,-7.2,
EJ25B1,TC15,False,66.766667,-6.6,68.366667,-4.7,95.183333,-8.4,
EJ25B1,TC16,False,66.05,-6.7,67.433333,-5.6,96.45,-9.5,
EJ26B1,TC1,False,63.516667,-6.8,64.816667,-4.9,90.25,-7.5,
EJ26B1,TC2,False,64.233333,-7.0,65.25,-5.8,92.233333,-8.1,
EJ26B1,TC3,False,64.716667,-7.4,66.016667,-6.5,93.483333,-9.3,
EJ26B1,TC4,False,64.35,-7.1,65.75,-4.4,90.466667,-6.9,
EJ26B1,TC5,False,64.033333,-6.7,65.283333,-4.7,93.05,-7.5,
EJ26B1,TC6,False,65.183333,-7.0,66.766667,-5.5,95.966667,-8.4,
EJ26B1,TC7,False,71.983333,-7.7,73.783333,-5.8,98.466667,-8.3,
EJ26B1,TC8,False,63.9,-6.9,65.483333,-4.8,92.316667,-7.3,
EJ26B1,TC9,False,64.666667,-6.8,66.116667,-4.9,93.533333,-7.8,
EJ26B1,TC10,False,66.516667,-7.0,68.4,-4.5,95.666667,-7.3,
EJ26B1,TC11,False,64.8,-6.8,66.016667,-4.9,93.9,-7.3,
EJ26B1,TC12,False,67.2,-7.7,68.366667,-6.0,95.933333,-8.8,
EJ26B1,TC13,False,63.283333,-6.7,64.733333,-4.7,90.05,-7.4,
EJ26B1,TC14,False,65.75,-6.9,67.1,-4.2,93.25,-6.7,
EJ26B1,TC15,False,64.166667,-6.7,65.9,-5.0,92.833333,-7.9,
EJ26B1,TC16,False,65.583333,-7.7,66.866667,-6.4,94.0,-8.9,
EJ27B1,TC1,False,85.65,-11.1,86.966667,-7.6,103.933333,-9.2,
EJ27B1,TC2,False,85.6,-11.2,87.716667,-8.3,104.783333,-9.8,
EJ27B1,TC3,False,104.033333,-12.3,105.9,-10.1,120.516667,-12.2,
EJ27B1,TC4,False,82.566667,-10.6,83.8,-6.1,101.35,-8.1,
EJ27B1,TC5,False,98.05,-11.3,99.683333,-7.6,115.166667,-9.9,
EJ27B1,TC6,False,86.316667,-11.1,88.266667,-8.0,106.4,-9.8,
EJ27B1,TC7,False,88.733333,-11.1,90.866667,-7.6,107.6,-8.8,
EJ27B1,TC8,False,84.65,-10.7,86.5,-6.8,103.666667,-8.8,
EJ27B1,TC9,False,85.366667,-11.1,87.316667,-7.5,104.616667,-9.0,
EJ27B1,TC10,False,108.183333,-12.1,109.266667,-8.2,123.433333,-9.6,
EJ27B1,TC11,False,87.0,-11.2,88.616667,-7.1,105.9,-8.3,
EJ27B1,TC12,False,104.5,-12.3,105.816667,-9.1,121.05,-11.6,
EJ27B1,TC13,False,85.283333,-11.1,87.25,-7.3,103.816667,-9.3,
EJ27B1,TC14,False,87.1,-11.2,89.2,-6.4,105.7,-8.3,
EJ27B1,TC15,False,86.716667,-11.3,88.383333,-7.6,105.15,-9.2,
EJ27B1,TC16,False,85.366667,-11.4,87.55,-9.0,104.983333,-10.8,
EJ28B1,TC2,False,66.033333,-6.1,67.366667,-5.1,97.333333,-8.5,
EJ28B1,TC3,False,63.816667,-5.5,64.516667,-4.7,95.766667,-8.6,
EJ28B1,TC4,False,67.25,-6.3,68.433333,-3.9,95.716667,-7.0,
EJ28B1,TC5,False,73.0,-7.4,74.616667,-5.2,98.733333,-7.7,
EJ28B1,TC6,False,64.166667,-5.3,65.533333,-4.6,98.733333,-8.1,
EJ28B1,TC7,False,68.033333,-6.1,69.683333,-4.8,99.666667,-7.9,
EJ28B1,TC8,False,63.416667,-5.1,64.633333,-3.7,96.233333,-7.5,
EJ28B1,TC9,False,69.683333,-7.1,71.716667,-5.4,98.95,-8.3,
EJ28B1,TC10,False,66.866667,-5.8,68.05,-4.2,98.566667,-7.1,
EJ28B1,TC11,False,64.766667,-5.3,66.45,-4.0,97.233333,-7.3,
EJ28B1,TC12,False,62.2,-5.0,63.716667,-4.3,97.183333,-8.5,
EJ28B1,TC13,False,70.616667,-7.5,72.4,-5.1,96.4,-8.0,
EJ28B1,TC14,False,70.133333,-6.6,71.6,-4.2,98.85,-7.0,
EJ28B1,TC15,False,66.65,-6.1,67.883333,-4.8,96.9,-7.9,
EJ28B1,TC16,False,64.333333,-5.9,65.45,-5.1,96.566667,-8.9,
EJ28B1,TC1,False,63.716667,-5.4,65.116667,-4.0,92.583333,-7.5,
EJ29B1,TC1,False,62.316667,-5.7,63.183333,-4.4,91.616667,-7.8,
EJ29B1,TC2,False,63.216667,-5.9,64.766667,-5.1,95.616667,-9.0,
EJ29B1,TC3,False,62.35,-5.8,63.65,-5.3,96.016667,-9.8,
EJ29B1,TC4,False,64.416667,-6.0,65.383333,-3.9,93.9,-7.5,
EJ29B1,TC5,False,63.4,-5.8,64.983333,-4.2,95.15,-8.2,
EJ29B1,TC6,False,64.833333,-5.9,66.2,-4.8,98.283333,-9.2,
EJ29B1,TC7,False,64.683333,-5.9,66.2,-4.5,97.583333,-8.6,
EJ29B1,TC8,False,62.05,-5.4,63.333333,-3.9,94.833333,-7.9,
EJ29B1,TC9,False,62.683333,-5.7,64.033333,-4.3,95.033333,-8.4,
EJ29B1,TC10,False,60.083333,-4.6,61.6,-3.5,94.316667,-7.3,
EJ29B1,TC11,False,64.566667,-5.8,66.316667,-4.0,95.516667,-7.5,
EJ29B1,TC12,False,62.666667,-5.9,64.466667,-4.6,96.033333,-9.0,
EJ29B1,TC13,False,61.8,-5.6,63.433333,-4.1,91.833333,-8.1,
EJ29B1,TC14,False,64.866667,-5.8,66.716667,-3.7,95.333333,-7.3,
EJ29B1,TC15,False,62.05,-5.4,63.65,-4.2,92.65,-7.9,
EJ29B1,TC16,False,63.466667,-6.1,64.716667,-5.1,95.9,-9.4,
EJ30B1,TC1,False,63.983333,-5.6,64.95,-4.4,92.2,-7.9,
EJ30B1,TC2,False,67.916667,-7.0,68.95,-5.9,97.6,-8.9,
EJ30B1,TC3,False,65.683333,-6.5,66.466667,-6.0,97.133333,-9.5,
EJ30B1,TC4,False,65.916667,-6.3,66.8,-4.2,93.933333,-7.2,
EJ30B1,TC5,False,68.583333,-6.6,70.366667,-4.9,97.283333,-8.1,
EJ30B1,TC6,False,67.116667,-6.4,69.15,-5.5,98.85,-8.9,
EJ30B1,TC7,False,66.816667,-6.3,68.383333,-4.9,97.683333,-7.8,
EJ30B1,TC8,False,65.4,-6.0,66.8,-4.3,94.95,-7.3,
EJ30B1,TC9,False,65.883333,-6.1,66.616667,-4.7,95.683333,-8.0,
EJ30B1,TC10,False,68.166667,-6.3,69.766667,-4.4,98.15,-7.2,
EJ30B1,TC11,False,67.083333,-6.2,69.033333,-4.4,97.083333,-7.4,
EJ30B1,TC12,False,66.85,-6.8,68.75,-5.3,97.083333,-8.5,
EJ30B1,TC13,False,66.933333,-6.6,68.4,-4.7,93.616667,-7.8,
EJ30B1,TC14,False,67.533333,-6.3,68.95,-4.1,95.783333,-6.7,
EJ30B1,TC15,False,64.533333,-5.6,66.15,-4.4,94.95,-8.1,
EJ30B1,TC16,False,66.733333,-6.9,68.25,-5.9,96.816667,-9.1,
EJ31B1,TC1,False,71.766667,-8.0,72.8,-5.7,96.333333,-7.9,
EJ31B1,TC2,False,69.183333,-7.5,70.683333,-6.0,96.866667,-8.2,
EJ31B1,TC3,False,70.216667,-8.0,71.333333,-6.7,97.816667,-9.0,
EJ31B1,TC4,False,70.6,-7.9,71.6,-4.7,96.166667,-7.2,
EJ31B1,TC5,False,68.216667,-7.0,69.283333,-5.1,95.2,-7.2,
EJ31B1,TC6,False,74.533333,-8.0,75.733333,-6.1,101.866667,-8.6,
EJ31B1,TC7,False,81.066667,-8.8,82.033333,-6.7,106.133333,-9.0,
EJ31B1,TC8,False,70.2,-7.7,72.016667,-5.0,97.45,-7.5,
EJ31B1,TC9,False,71.183333,-7.7,72.233333,-6.0,98.716667,-8.4,
EJ31B1,TC10,False,70.2,-7.4,71.85,-5.0,98.266667,-7.3,
EJ31B1,TC11,False,71.483333,-7.7,73.216667,-5.3,97.216667,-7.2,
EJ31B1,TC12,False,69.683333,-7.9,70.8,-6.2,96.966667,-8.3,
EJ31B1,TC13,False,68.866667,-7.3,70.4,-5.1,94.333333,-7.7,
EJ31B1,TC14,False,70.9,-7.6,71.916667,-4.8,98.066667,-7.2,
EJ31B1,TC15,False,68.383333,-7.2,70.233333,-5.5,95.85,-8.2,
EJ31B1,TC16,False,69.233333,-8.0,71.0,-6.7,96.616667,-9.0,
EJ32B1,TC1,False,102.433333,-13.8,103.916667,-9.6,116.1,-10.8,
EJ32B1,TC2,False,135.816667,-16.0,137.716667,-11.8,149.15,-12.2,
EJ32B1,TC3,False,114.0,-15.1,115.466667,-12.7,128.4,-13.4,
EJ32B1,TC4,False,124.966667,-15.4,126.783333,-9.3,138.016667,-10.7,
EJ32B1,TC5,False,203.433333,-18.0,205.233333,-11.6,213.866667,-12.0,
EJ32B1,TC6,False,159.066667,-16.2,161.283333,-11.8,171.75,-12.7,
EJ32B1,TC7,False,158.566667,-15.9,160.183333,-11.3,171.116667,-12.0,
EJ32B1,TC8,False,145.283333,-15.4,147.083333,-9.7,157.633333,-10.9,
EJ32B1,TC9,False,131.75,-15.8,132.95,-10.7,144.733333,-11.6,
EJ32B1,TC10,False,179.133333,-17.1,180.85,-10.6,189.816667,-11.4,
EJ32B1,TC11,False,134.233333,-15.7,136.6,-9.7,146.95,-10.7,
EJ32B1,TC12,False,109.3,-14.9,110.833333,-10.9,123.483333,-12.0,
EJ32B1,TC13,False,108.8,-14.6,110.833333,-9.2,122.233333,-10.9,
EJ32B1,TC14,False,112.433333,-14.7,114.0,-8.2,126.45,-9.7,
EJ32B1,TC15,False,104.666667,-14.1,106.416667,-9.5,118.883333,-10.9,
EJ32B1,TC16,False,131.466667,-15.8,133.0,-12.5,145.783333,-12.9,
EJ33B1,TC1,True,,,,,,,no clear cooling event
EJ33B1,TC2,False,108.333333,-14.9,109.75,-11.3,122.066667,-12.1,
EJ33B1,TC3,False,161.7,-17.3,162.766667,-14.3,173.433333,-14.7,
EJ33B1,TC4,False,182.616667,-17.8,183.533333,-10.7,193.35,-11.5,
EJ33B1,TC5,False,206.166667,-17.7,208.4,-11.3,217.35,-12.2,
EJ33B1,TC6,True,,,,,,,no clear cooling event
EJ33B1,TC7,False,230.216667,-18.2,232.216667,-12.6,241.65,-13.2,
EJ33B1,TC8,True,,,,,,,no clear cooling event
EJ33B1,TC9,True,,,,,,,no clear cooling event
EJ33B1,TC10,True,,,,,,,no clear cooling event
EJ33B1,TC11,True,,,,,,,no clear cooling event
EJ33B1,TC12,True,,,,,,,no clear cooling event
EJ33B1,TC13,False,147.266667,-16.6,148.516667,-10.6,159.183333,-12.2,
EJ33B1,TC14,False,206.133333,-17.8,207.366667,-10.5,217.216667,-11.3,
EJ33B1,TC15,False,120.816667,-15.8,122.95,-10.5,133.733333,-11.7,
EJ33B1,TC16,True,,,,,,,no clear cooling event
EJ34B1,TC1,False,165.366667,-17.3,166.8,-11.5,176.766667,-12.7,
EJ34B1,TC2,True,,,,,,,no clear cooling event
EJ34B1,TC3,True,,,,,,,no clear cooling event
EJ34B1,TC4,True,,,,,,,no clear cooling event
EJ34B1,TC5,False,146.133333,-16.6,148.0,-10.6,158.016667,-12.0,
EJ34B1,TC6,True,,,,,,,no clear cooling event
EJ34B1,TC7,True,,,,,,,no clear cooling event
EJ34B1,TC8,True,,,,,,,no clear cooling event
EJ34B1,TC9,True,,,,,,,no clear cooling event
EJ34B1,TC10,True,,,,,,,no clear cooling event
EJ34B1,TC11,True,,,,,,,no clear cooling event
EJ34B1,TC12,True,,,,,,,no clear cooling event
EJ34B1,TC13,True,,,,,,,no clear cooling event
EJ34B1,TC14,True,,,,,,,no clear cooling event
EJ34B1,TC15,True,,,,,,,no clear cooling event
EJ34B1,TC16,True,,,,,,,no clear cooling event
EJ35B1,TC1,False,122.7,-15.7,124.683333,-10.2,135.083333,-11.0,
EJ35B1,TC2,False,158.15,-17.5,159.366667,-13.5,169.65,-13.4,
EJ35B1,TC3,True,,,,,,,no clear cooling event
EJ35B1,TC4,True,,,,,,,no clear cooling event
EJ35B1,TC5,False,122.716667,-15.8,128.283333,-15.1,138.283333,-15.6,
EJ35B1,TC6,False,225.083333,-18.3,227.583333,-13.0,236.716667,-14.1,
EJ35B1,TC7,True,,,,,,,no clear cooling event
EJ35B1,TC8,True,,,,,,,no clear cooling event
EJ35B1,TC9,True,,,,,,,no clear cooling event
EJ35B1,TC10,True,,,,,,,no clear cooling event
EJ35B1,TC11,False,221.55,-18.4,223.4,-11.3,232.016667,-12.2,
EJ35B1,TC12,True,,,,,,,no clear cooling event
EJ35B1,TC13,True,,,,,,,no clear cooling event
EJ35B1,TC14,True,,,,,,,no clear cooling event
EJ35B1,TC15,False,232.683333,-17.6,234.366667,-12.0,244.316667,-12.8,
EJ35B1,TC16,False,228.816667,-18.4,230.8,-13.8,240.2,-13.9,
EJ36B1,TC1,True,,,,,,,no clear cooling event
EJ36B1,TC2,True,,,,,,,no clear cooling event
EJ36B1,TC3,False,298.483333,-18.1,300.716667,-14.2,310.7,-15.5,
EJ36B1,TC4,False,204.5,-18.2,206.933333,-9.8,215.833333,-11.4,
EJ36B1,TC5,False,152.966667,-17.0,156.366667,-10.7,165.316667,-11.8,
EJ36B1,TC6,True,,,,,,,no clear cooling event
